Prospect ID,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Tags,Lead Quality,Lead Profile,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score
e52faecb-515c-4ab7-8dd5-d0743bf47ee2,Direct Traffic,0,4,104,4,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
23dd475f-788d-40a7-a566-ea68375afb38,Direct Traffic,1,4,1119,4,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
caa08729-ae20-4bdb-a9c7-f3db02a6612c,Direct Traffic,0,2,10,2,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
03aee2bc-4602-444a-bf90-a6b824827fd2,Organic Search,1,7,1780,7,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,,,,
12e7cff8-c600-4926-b881-6ee50a1d3d72,Google,0,2,1210,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
4105dd07-f178-4978-ad10-5d4b141be05d,Google,1,2,208,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
7ccc71c8-d9fb-4a15-836e-87a8e9af1e5b,Direct Traffic,0,11,420,5.5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,invalid number,Not Sure,Select,,,,
0629c917-2851-4d2a-ad48-0aafd237d48e,Google,1,8,1061,2.67,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
69229b34-972b-4bbb-96b2-de755734b74e,Direct Traffic,0,2,385,2,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
e2a5e209-6544-402b-abc5-2b6c066b07c9,Direct Traffic,1,2,157,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
bf717019-9c8e-47b8-96b8-1174de8698f6,Google,1,4,1317,4,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Lost to EINS,Might be,Select,,,,
36a79574-a92c-4935-8414-9c77e9924b84,Google,1,4,1599,4,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,Closed by Horizzon,Might be,Select,,,,
882b64ad-20f3-41c5-ac19-021afeb8b1f4,Direct Traffic,1,3,1387,3,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
48fc479d-85a0-406f-a467-16632703efb9,Organic Search,0,9,540,9,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
13ca85d1-e276-4028-90e4-b7e9bd3517e6,Organic Search,1,10,47,3.33,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
6071901c-d82e-40ff-83d7-33abe8546387,Google,1,4,875,4,SMS Sent,India,Operations Management,Advertisements,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
a9478d40-aeff-46f7-83bf-9efe2fd7a0c3,Direct Traffic,0,2,62,2,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,invalid number,Not Sure,Select,,,,
dd9c3204-a643-41b7-b1cf-e3336442697f,Facebook,0,4,388,4,SMS Sent,Saudi Arabia,Select,Select,Student,Better Career Prospects,Busy,Might be,Select,,,,
a3d7d094-49bf-455b-b739-857015cf08bc,Organic Search,0,9,127,4.5,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,wrong number given,Worst,Other Leads,,,,
975383be-6213-47a9-8d08-54401a6a7f63,Organic Search,0,4,157,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
9bc2686a-1e4e-4a58-a3e1-ef53221a44ee,Organic Search,0,3,1328,1.5,SMS Sent,Netherlands,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
b035524d-ee2d-4f4b-9cf1-07165c0f8daa,Direct Traffic,0,1,224,1,Converted to Lead,India,Supply Chain Management,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
e9165154-bcd6-4708-b472-2cf5d0ab6273,Direct Traffic,1,2,418,2,SMS Sent,United Arab Emirates,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
f51c1ea8-5a7e-4525-bd83-0a0a26560b37,Organic Search,0,9,157,4.5,Email Bounced,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
cc81228b-8c45-4b24-8519-d98828c68390,Direct Traffic,1,6,1266,3,Email Opened,India,Marketing Management,Multiple Sources,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,,,,
14492e02-dd67-4aa8-a7ce-7dbfa629588e,Google,0,5,383,5,Email Opened,India,Business Administration,Email,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,,,,
40977eb1-05dc-43ad-9690-7d3935508145,Google,0,4,1346,4,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
7659b559-df8f-4b1f-81ec-1f293217be9a,Organic Search,0,2,151,2,Converted to Lead,India,Business Administration,Select,Unemployed,Better Career Prospects,Interested in other courses,Might be,Select,,,,
7a8aa126-143d-4042-8bba-ff8a19b73432,Direct Traffic,1,3,1129,3,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
37c5af8c-025c-415b-8ab5-87fd29eb1a25,Direct Traffic,0,2,46,2,Email Opened,United States,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
6db29f04-64f9-4dcc-a433-50debf2267a2,Organic Search,0,7,168,3.5,Page Visited on Website,India,Healthcare Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
5f96f1ee-ce79-4d7a-bdb0-2e9686eca5d7,Direct Traffic,0,1,495,1,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,wrong number given,Might be,Select,,,,
4ed791a3-6b73-4d57-846f-f7add0b6e81f,Direct Traffic,1,4,1530,2,SMS Sent,United Arab Emirates,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
cd1bb429-b8d7-4abc-8487-902194a3bbcc,Direct Traffic,0,5,369,5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
2f162eb4-5c68-4c61-becc-bbbbfec2a0b5,Direct Traffic,0,5,154,5,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,number not provided,Might be,Select,,,,
cbad4d40-4228-486e-868c-f2bb6c709731,Organic Search,1,3,1584,1.5,Email Link Clicked,India,Finance Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,Might be,Potential Lead,,,,
e567ad74-1dd0-4d85-aba3-bc8e36a8affb,Organic Search,0,2,116,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
46d627b3-eaed-4882-97b8-153cfaabccd2,Direct Traffic,1,3,166,3,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Busy,Not Sure,Other Leads,,,,
5624a493-261b-4c25-9684-1c8f8e0e7dbe,Google,1,3,1264,3,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,Lost to EINS,Might be,Select,,,,
a112c57b-d54b-44ec-9287-d10217bc9cda,Direct Traffic,0,2,641,2,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,,,,
e2e8e1f7-9415-4b25-a448-f6582b43726a,Direct Traffic,0,3,146,3,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
bd6a5659-fb2f-43f5-a220-d055907552b3,Direct Traffic,0,7,12,2.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,invalid number,Worst,Select,,,,
9677e861-9fc6-435a-955d-37a0fa7340e4,Google,0,3,127,3,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
2154ccbd-41f9-46f0-9edb-308cde9fc52d,Google,0,2,238,2,Converted to Lead,India,Travel and Tourism,Multiple Sources,Unemployed,Better Career Prospects,Graduation in progress,Might be,Select,,,,
4fb7eaba-4198-4486-b72a-bcbe36f9fbf0,Organic Search,1,3,1508,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
b64dfc88-e8b2-4d28-9fba-051e750fc478,Google,0,2,72,1,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Select,,,,
9c0e372b-ab2c-4cd3-8cba-026eb6b6b2ab,Google,0,6,128,3,SMS Sent,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
d00a1a92-138b-4dec-97dc-471df28984cb,Direct Traffic,0,1,71,1,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Might be,Select,03.Low,01.High,12,18
99f2816d-eed5-4d13-90d4-1d7eaf21611e,Direct Traffic,0,2,310,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
c706c8e8-5696-4944-ac5d-0535fe0f11bc,Google,1,3,676,3,SMS Sent,India,Hospitality Management,Student of SomeSchool,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
f9f94f52-52b0-456d-8892-aac436b38f42,Direct Traffic,0,4,217,4,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,Graduation in progress,Worst,Other Leads,02.Medium,01.High,14,18
49b21341-9440-4c31-8278-aa9a2fb0315e,Direct Traffic,0,1,157,1,Email Bounced,India,Hospitality Management,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,02.Medium,02.Medium,13,15
0affe4a4-6458-4534-94e6-6ea093c79806,Olark Chat,0,3,738,1.5,Form Submitted on Website,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Select,03.Low,03.Low,12,12
6b1e74c3-afc3-4317-bbf9-e284e4815647,Direct Traffic,0,4,752,1.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Not Sure,Select,,,,
be7c9c8a-f114-4ecd-af47-01c3f35e33fb,Direct Traffic,0,3,206,1.5,Email Opened,India,International Business,Select,Student,Better Career Prospects,Already a student,Might be,Student of SomeSchool,02.Medium,01.High,13,18
6f90e8ba-172a-40ca-b324-daa7d3bf1210,Organic Search,0,17,336,5.67,Olark Chat Conversation,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
ce8f437b-20f8-4063-96ce-8f3030e3fd7c,Organic Search,1,6,1171,2,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,15,20
a1353e81-7001-4afb-a623-7acaa4b77c04,Direct Traffic,0,2,7,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,02.Medium,02.Medium,13,16
f3ed98c7-8714-4de3-b67e-16d719b29eaf,Direct Traffic,0,2,989,2,Form Submitted on Website,India,Retail Management,Select,Unemployed,Better Career Prospects,number not provided,Not Sure,Other Leads,,,,
31f2daeb-915e-4fb6-bff8-10824628b3a5,Direct Traffic,0,2,187,2,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Busy,Might be,Select,03.Low,02.Medium,12,15
9a1a4075-11c3-4c69-9637-4dd24313ffc6,Direct Traffic,0,2,143,2,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,03.Low,01.High,12,18
1162d9f9-910a-48f1-828b-4a612a1ad9bd,Direct Traffic,0,2,381,2,SMS Sent,Uganda,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
eb3af10e-e134-44f1-89c1-4fb15e62eac7,Direct Traffic,0,2,1669,2,SMS Sent,Italy,Operations Management,Select,Unemployed,Better Career Prospects,number not provided,Not Sure,Select,02.Medium,02.Medium,13,16
46fa2e97-e46a-47e5-93ee-f50675f460a2,Organic Search,1,20,213,4,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
96a5d20d-29ff-4f4e-9ecf-7c3e6611e03e,Google,1,4,1385,4,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
356d3068-6e1a-4922-9bb3-6ed7311a3ab4,Organic Search,1,5,1184,5,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,13,15
3ceae22d-ed88-4d66-9b50-3692dde7bad4,Direct Traffic,1,13,724,2.17,Email Opened,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,01.High,02.Medium,16,15
3c049e1b-cc76-49d9-a374-688aac742dc9,Google,1,6,969,2,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Other Leads,02.Medium,01.High,14,18
8f8e3170-51e1-4e03-8375-979396811736,Direct Traffic,1,2,143,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
6a23d65e-a886-47c2-bcfe-728f88747f60,Direct Traffic,0,4,13,2,Email Link Clicked,India,Operations Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
7ee450ea-09fa-4e6f-97cb-7876ff6d99dc,Google,0,4,225,4,SMS Sent,India,Marketing Management,Other,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
bf2feb22-0841-4f41-b2c8-70b7b8cea098,Google,0,2,16,1,Olark Chat Conversation,India,Select,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
3f797e86-5965-4d8c-b031-70d9216d1cbc,Google,0,5,143,2.5,Page Visited on Website,India,Select,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
06944ebc-2557-4402-aef0-f6e17d2fe39b,Direct Traffic,0,2,24,2,Email Opened,India,Business Administration,Social Media,Unemployed,Better Career Prospects,Diploma holder (Not Eligible),Worst,Other Leads,,,,
6d0a72f5-0f5f-4428-ac96-d75b92a50bc7,Direct Traffic,0,2,1328,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
f8abe04a-fa00-4e36-bd6b-7eecd0ba66a5,Google,1,2,1311,1,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
633fd1fe-c951-49a3-b8f9-de5c6d87da6b,Direct Traffic,0,5,1675,5,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
d6a2e95b-52b7-4e5c-ade2-6eb46fed759e,Google,1,3,1152,3,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
50d8681b-1efc-4161-8dbd-dc5baf8ca85c,Organic Search,1,4,1224,4,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
6ce26320-968f-4d53-a546-2617e32870b2,Organic Search,1,12,1125,3,Page Visited on Website,India,Operations Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,,,,
084f5caa-eca5-4384-ac96-70eae48313fc,Google,1,4,1483,2,Had a Phone Conversation,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
f7b01df1-3c86-4a3f-a634-e768a41b6728,Direct Traffic,1,3,69,3,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
2995e7b4-2278-4be3-a42f-14f202f4edaa,Direct Traffic,1,5,2058,5,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Interested in Next batch,Low in Relevance,Potential Lead,,,,
50ee18d4-984b-4b2a-bdd1-840d94e97bb7,Google,0,8,963,8,Email Opened,India,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,Interested in other courses,Low in Relevance,Select,,,,
d4cf0b7d-88a4-479e-9642-a8d3f92ead85,Direct Traffic,0,4,1376,4,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
2d3e1c36-3016-4707-9d7b-e2efb8ee82aa,Direct Traffic,0,1,190,1,Email Bounced,India,Marketing Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
5e6c9c55-dec8-44ab-87ce-b0079b483acd,Direct Traffic,0,4,3,4,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
cf5dabb5-7287-4149-90e9-93553486f854,Direct Traffic,1,3,521,3,SMS Sent,India,Finance Management,Select,Student,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
3f107911-db6b-4b1e-85ed-2add676ce5e9,Direct Traffic,0,2,1163,2,Converted to Lead,India,International Business,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Other Leads,,,,
78ae0113-52b0-4473-ada0-d4b43a88197f,Direct Traffic,0,2,437,2,Email Opened,India,Hospitality Management,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
6191f15c-a6fb-4135-bdaf-04b78fefe132,Direct Traffic,1,2,84,2,SMS Sent,Saudi Arabia,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,02.Medium,14,16
e28f24ed-7e12-4ca4-a018-9be50136787b,Google,0,5,459,5,Email Opened,India,Human Resource Management,Word Of Mouth,Student,Better Career Prospects,Interested  in full time MBA,Not Sure,Select,02.Medium,01.High,15,18
6df179e0-ad96-4188-828a-a192659c4026,Google,1,3,730,3,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
b770dcde-7c16-461a-a9f8-3623760b0609,Direct Traffic,1,2,1534,2,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,02.Medium,13,15
aa7e4871-e2f5-4c6a-887a-040c3a7b80bb,Olark Chat,0,4,10,2,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,Already a student,Might be,Select,02.Medium,02.Medium,14,16
b5e5f61b-4f7d-4d70-a15e-0d6f762ac504,Direct Traffic,1,2,762,2,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Other Leads,,,,
7c736b0b-79e2-4c6c-bc5f-3fe07cd94920,Google,0,3,291,1.5,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,,,,
79e17392-f878-4413-9e92-b6518d29195c,Organic Search,1,14,1290,3.5,Email Opened,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,Closed by Horizzon,Low in Relevance,Other Leads,,,,
a5a88749-9193-4fb9-ad15-13ac1b397906,Google,0,3,135,1.5,SMS Sent,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
ae107016-c7dc-49a2-bd3d-6daa1ad4de1a,Olark Chat,1,2,662,1,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,14,15
57fc2060-bf86-4276-bc88-f1c7d5cc4c50,Direct Traffic,0,16,1996,4,Page Visited on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Other Leads,02.Medium,01.High,14,18
9ec1cafe-b019-498e-b246-7ab06167d72c,Organic Search,1,4,1833,4,SMS Sent,India,Media and Advertising,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
7825576d-41a9-44d3-99d7-3bf7bead62bd,Direct Traffic,1,3,1449,1.5,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
b78b3747-b97f-49ea-a34a-c5b6fdac5aec,Google,1,8,1775,2.67,Email Opened,India,Business Administration,Student of SomeSchool,Working Professional,Better Career Prospects,Closed by Horizzon,Might be,Potential Lead,,,,
df398ca5-ee10-4372-b618-689451b8c8ce,Google,1,4,887,4,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,01.High,14,18
f81c6b97-e8b6-4f81-bff9-f3034c8a3102,Google,1,3,1738,3,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
3b04cd8a-a996-4bf2-874b-1183770af66b,Organic Search,1,6,428,2,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,,,,
c0721950-20b7-451e-bff3-3e21adb3028f,Olark Chat,1,10,1290,2,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,02.Medium,15,13
be26ddd0-9ca8-4893-841f-1576d7be6969,Organic Search,1,4,763,2,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
d989e856-bbc4-4f3e-8643-ac3d7b244408,Direct Traffic,0,2,463,2,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,opp hangup,Not Sure,Select,02.Medium,02.Medium,14,16
6ef0088a-7ed9-4c39-9ba1-47ea7175206c,Google,1,3,620,1.5,SMS Sent,India,IT Projects Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
037b861c-d3a3-4089-96b7-ed40ac5de631,Organic Search,1,3,1375,3,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
e887b04d-c8d0-46c8-9c68-1cecf7328539,Direct Traffic,0,2,1396,2,Email Link Clicked,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
3357ad83-6367-4b81-b56c-58b745b6a4ce,Direct Traffic,1,4,1063,4,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
51a4fa01-a13d-4ae4-aa6c-3c82a496ec31,Direct Traffic,0,1,258,1,Email Bounced,United States,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
436f8042-8cc2-434f-9f17-33a6cee114b2,Direct Traffic,1,3,692,3,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,01.High,14,17
7a2a0252-1c30-4692-9810-6b13bbd64929,Google,1,4,1647,4,Email Opened,India,E-COMMERCE,Online Search,Businessman,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
2f9dac66-52ae-4c93-a955-a37b6232c6ea,Organic Search,1,8,257,4,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,High in Relevance,Select,,,,
bc57fd45-f1fd-4957-8e2c-5f5cb4457829,Organic Search,1,9,1115,2.25,Email Opened,India,Hospitality Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Other Leads,,,,
00408992-f4a1-4211-9058-e03c4a7851c8,Organic Search,1,2,1248,1,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
dfb3e39d-6dcc-485b-bd3e-16659db7bdd3,Direct Traffic,1,4,1115,1.33,Page Visited on Website,India,Finance Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,Low in Relevance,Other Leads,,,,
e1aac2d6-a6c3-4b67-ae6a-818f7a177b46,Direct Traffic,0,2,1103,2,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
89c1b982-9da4-430d-9247-67632b10e56b,Google,0,3,36,3,Form Submitted on Website,India,Finance Management,Word Of Mouth,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
9045bb1f-1862-4e57-af12-f64f3815e13b,Google,1,8,735,8,Email Opened,India,Supply Chain Management,Online Search,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
548501ba-b60f-49ab-812e-2a27963b3cd5,Organic Search,0,28,340,4,Email Link Clicked,India,International Business,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,,,,
079065d2-bfc4-4034-8d0a-9d5a74c85641,Direct Traffic,1,5,1295,5,Email Opened,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,03.Low,01.High,12,18
d70c3fa4-ebb5-4752-acdf-e08437429efa,Google,1,3,1190,3,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,,,,
94f0c281-fde5-4b93-872b-3da5ea9e6cbe,Direct Traffic,0,3,204,3,Olark Chat Conversation,India,Marketing Management,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
0ac329f5-112b-4956-b949-6fd3b1ff0278,Direct Traffic,1,2,111,2,Email Opened,India,Healthcare Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,High in Relevance,Potential Lead,,,,
f755761c-1c67-43c6-b206-b531ba0ebdf0,Google,1,4,752,4,Email Opened,India,Finance Management,Multiple Sources,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,03.Low,02.Medium,12,15
bad2625c-31f7-48da-bb7d-812c08673014,Direct Traffic,1,2,1441,2,SMS Sent,India,IT Projects Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
2a6f77a8-e6fc-417b-b388-7834a6303fac,Google,1,10,932,2.5,Page Visited on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Potential Lead,01.High,02.Medium,16,16
f3e8d64e-7d7c-42af-a190-2cf4b9932cc3,Organic Search,1,2,869,1,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
64d5bfaa-c26f-47b4-88a8-8bb7f7337acf,Google,1,4,1529,4,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,03.Low,01.High,12,18
33074f07-98eb-4193-9c75-fe317a088f8e,Google,0,3,1314,1.5,Email Link Clicked,India,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
9daaa260-11e8-48eb-a04a-9fb938f78530,Google,1,4,1098,4,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,01.High,14,18
